ticket_id,created_at,intent,subtopic,sentiment,priority,resolved_by,status,confidence,latency_seconds,tokens_used,region,channel,feedback
TKT-40623,2026-03-03 13:06:00,product_information,specifications,positive,high,ai,resolved,0.849,1.24,1510,IN,chat,
TKT-40664,2026-03-03 13:10:00,warranty_claim,keyboard failure,neutral,medium,human,resolved,0.408,0.72,3951,IN,chat,
TKT-40626,2026-03-03 13:20:00,payment_issue,double charge,neutral,low,ai,resolved,0.63,2.3,3834,IN,chat,
TKT-40636,2026-03-03 13:30:00,payment_issue,payment failed amount debited,negative,high,human,resolved,0.306,2.8,3862,IN,email,
TKT-40632,2026-03-03 13:39:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.884,1.52,1776,IN,chat,
TKT-40657,2026-03-03 13:49:00,return_policy_question,return window,neutral,high,human,resolved,0.376,2.1,1661,IN,chat,down
TKT-40607,2026-03-03 13:51:00,order_tracking,where is my order,negative,high,ai,resolved,0.649,1.27,2746,IN,chat,down
TKT-40629,2026-03-03 13:59:00,product_information,stock availability,neutral,low,ai,resolved,0.76,1.81,1359,IN,chat,down
TKT-40653,2026-03-03 14:00:00,payment_issue,emi query,neutral,low,ai,resolved,0.85,1.1,4009,IN,email,
TKT-40610,2026-03-03 14:07:00,shipping_delivery,white glove scheduling,neutral,medium,ai,resolved,0.912,1.1,1354,IN,chat,
TKT-40660,2026-03-03 14:10:00,product_information,model comparison,negative,medium,ai,resolved,0.884,0.4,2129,IN,email,
TKT-40649,2026-03-03 15:17:00,return_refund_request,change of mind return,neutral,medium,human,resolved,0.243,1.73,2568,IN,email,
TKT-40638,2026-03-03 15:26:00,return_policy_question,opened item eligibility,neutral,low,ai,resolved,0.685,0.99,952,EU,phone,
TKT-40631,2026-03-03 15:28:00,return_policy_question,return window,positive,medium,ai,resolved,0.87,2.26,3299,IN,chat,
TKT-40635,2026-03-03 15:38:00,technical_support,wifi drops,negative,low,human,resolved,0.466,2.45,1766,IN,chat,up
TKT-40617,2026-03-03 16:03:00,order_tracking,delayed shipment,neutral,medium,ai,resolved,0.623,2.14,2151,IN,chat,up
TKT-40663,2026-03-03 16:03:00,payment_issue,invoice request,neutral,medium,ai,resolved,0.878,2.62,2152,IN,email,up
TKT-40614,2026-03-03 16:22:00,shipping_delivery,international shipping,neutral,low,ai,resolved,0.815,2.32,2115,IN,chat,up
TKT-40602,2026-03-03 16:26:00,technical_support,will not power on,neutral,medium,ai,resolved,0.934,2.17,1195,IN,email,
TKT-40669,2026-03-03 16:30:00,return_refund_request,refund amount query,neutral,low,ai,resolved,0.73,0.91,1344,IN,email,up
TKT-40644,2026-03-03 17:23:00,return_refund_request,wrong item received,negative,medium,human,resolved,0.391,2.25,2691,IN,chat,
TKT-40633,2026-03-03 17:31:00,payment_issue,refund not received,neutral,medium,human,resolved,0.647,2.78,3309,IN,chat,
TKT-40619,2026-03-03 17:32:00,return_policy_question,return window,neutral,low,ai,resolved,0.99,1.29,2393,IN,chat,
TKT-40667,2026-03-03 17:38:00,return_refund_request,change of mind return,neutral,low,human,resolved,0.61,1.95,1123,IN,chat,
TKT-40666,2026-03-03 17:39:00,return_policy_question,bulk order returns,neutral,high,ai,resolved,0.966,1.09,2118,IN,email,up
TKT-40656,2026-03-03 17:59:00,technical_support,battery drain,positive,high,ai,resolved,0.976,2.21,3462,IN,chat,
TKT-40627,2026-03-03 18:14:00,payment_issue,emi query,neutral,high,human,resolved,0.671,0.68,3278,IN,email,
TKT-40672,2026-03-03 18:27:00,return_refund_request,exchange request,negative,medium,ai,open,0.633,1.71,2009,EU,email,
TKT-40621,2026-03-03 18:33:00,product_information,stock availability,neutral,high,human,resolved,0.326,1.9,1812,IN,chat,
TKT-40634,2026-03-03 18:48:00,account_management,email change,negative,medium,human,open,0.378,2.23,1825,IN,email,up
TKT-40608,2026-03-03 18:53:00,order_tracking,where is my order,positive,low,ai,resolved,0.732,1.43,3804,IN,chat,
TKT-40650,2026-03-03 18:53:00,return_policy_question,restocking fee,neutral,low,ai,resolved,0.99,2.7,3987,IN,chat,
TKT-40662,2026-03-03 18:58:00,warranty_claim,third party brand routing,negative,high,ai,resolved,0.794,1.77,1705,IN,phone,up
TKT-40603,2026-03-03 18:59:00,order_tracking,delivery attempt failed,negative,medium,human,resolved,0.399,2.86,3810,IN,email,
TKT-40652,2026-03-03 18:59:00,account_management,email change,negative,medium,human,resolved,0.371,1.47,2398,IN,phone,
TKT-40606,2026-03-03 19:06:00,product_information,compatibility,positive,low,ai,resolved,0.671,1.18,1687,IN,chat,
TKT-40641,2026-03-03 19:20:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.549,1.25,2501,IN,email,
TKT-40625,2026-03-03 19:33:00,return_refund_request,exchange request,negative,low,ai,resolved,0.752,1.47,2238,IN,chat,up
TKT-40618,2026-03-03 19:49:00,payment_issue,double charge,neutral,low,human,resolved,0.45,1.11,2546,IN,email,
TKT-40643,2026-03-03 19:56:00,product_information,extended warranty options,neutral,low,ai,resolved,0.954,0.66,1195,IN,chat,
TKT-40658,2026-03-03 20:11:00,warranty_claim,keyboard failure,neutral,low,ai,resolved,0.83,0.95,1071,IN,chat,up
TKT-40639,2026-03-03 20:24:00,shipping_delivery,shipping cost,negative,high,ai,resolved,0.724,2.21,1230,IN,email,
TKT-40605,2026-03-03 20:26:00,return_policy_question,bulk order returns,positive,medium,ai,open,0.587,1.88,2626,IN,chat,
TKT-40677,2026-03-04 09:03:00,return_refund_request,damaged on arrival,negative,high,ai,resolved,0.977,1.84,2626,IN,phone,up
TKT-40716,2026-03-04 09:22:00,order_tracking,marked delivered not received,negative,medium,ai,resolved,0.745,2.1,1383,IN,email,
TKT-40742,2026-03-04 09:30:00,order_tracking,where is my order,neutral,low,ai,resolved,0.676,2.38,3558,IN,chat,
TKT-40673,2026-03-04 09:38:00,order_tracking,tracking not updating,negative,low,human,resolved,0.235,1.8,1665,IN,chat,
TKT-40726,2026-03-04 09:58:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.828,2.1,1437,IN,phone,
TKT-40703,2026-03-04 10:03:00,return_policy_question,restocking fee,negative,medium,human,resolved,0.333,2.93,2171,IN,chat,down
TKT-40706,2026-03-04 10:11:00,shipping_delivery,address change,negative,high,ai,resolved,0.781,1.62,1097,IN,chat,up
TKT-40713,2026-03-04 10:19:00,order_tracking,marked delivered not received,positive,medium,ai,resolved,0.882,1.85,1428,IN,chat,up
TKT-40707,2026-03-04 10:19:00,complaint,delivery experience,positive,low,human,resolved,0.423,1.77,2783,IN,phone,
TKT-40675,2026-03-04 10:25:00,payment_issue,payment failed amount debited,negative,medium,ai,open,0.657,1.44,3205,IN,chat,
TKT-40714,2026-03-04 10:52:00,return_policy_question,restocking fee,negative,low,human,resolved,0.47,2.1,3423,IN,chat,
TKT-40687,2026-03-04 11:02:00,shipping_delivery,address change,neutral,medium,ai,resolved,0.768,1.89,2100,IN,chat,up
TKT-40723,2026-03-04 11:04:00,return_refund_request,change of mind return,neutral,medium,human,resolved,0.451,1.92,1428,IN,chat,down
TKT-40719,2026-03-04 11:09:00,shipping_delivery,international shipping,neutral,low,ai,resolved,0.79,1.24,3998,IN,email,
TKT-40700,2026-03-04 11:20:00,return_policy_question,restocking fee,neutral,high,ai,resolved,0.694,1.88,1258,IN,chat,
TKT-40697,2026-03-04 11:32:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.942,1.6,2720,IN,chat,
TKT-40705,2026-03-04 11:33:00,warranty_claim,dead pixels,negative,medium,human,resolved,0.539,1.85,2314,IN,email,
TKT-40682,2026-03-04 11:47:00,payment_issue,double charge,neutral,low,ai,open,0.688,1.71,2676,IN,chat,up
TKT-40724,2026-03-04 11:47:00,warranty_claim,repair turnaround,neutral,high,ai,resolved,0.96,1.97,3441,IN,chat,
TKT-40696,2026-03-04 11:52:00,product_information,extended warranty options,neutral,high,ai,resolved,0.93,0.88,1770,IN,chat,down
TKT-40674,2026-03-04 11:59:00,product_information,stock availability,negative,medium,ai,open,0.668,0.95,2266,IN,chat,
TKT-40743,2026-03-04 12:01:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.868,1.43,3390,IN,chat,
TKT-40684,2026-03-04 12:02:00,payment_issue,refund not received,negative,low,ai,resolved,0.99,1.42,4184,IN,email,up
TKT-40689,2026-03-04 12:11:00,order_tracking,delivery attempt failed,negative,high,ai,resolved,0.795,1.05,3537,IN,chat,up
TKT-40683,2026-03-04 12:22:00,return_refund_request,change of mind return,neutral,medium,ai,resolved,0.973,2.17,1857,IN,email,up
TKT-40734,2026-03-04 12:28:00,complaint,delivery experience,negative,high,human,resolved,0.197,2.26,1709,IN,chat,up
TKT-40676,2026-03-04 12:34:00,order_tracking,marked delivered not received,negative,medium,ai,resolved,0.945,1.29,4166,IN,chat,
TKT-40731,2026-03-04 12:35:00,return_refund_request,damaged on arrival,negative,medium,human,resolved,0.641,2.49,2154,IN,chat,
TKT-40678,2026-03-04 12:48:00,product_information,stock availability,positive,medium,ai,open,0.99,2.08,1162,IN,chat,up
TKT-40698,2026-03-04 13:01:00,technical_support,audio fault,positive,low,ai,resolved,0.669,0.94,2184,IN,email,up
TKT-40727,2026-03-04 13:03:00,return_policy_question,return shipping cost,negative,high,ai,resolved,0.634,0.84,2136,IN,email,up
TKT-40729,2026-03-04 13:03:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.99,1.88,1278,IN,email,up
TKT-40732,2026-03-04 13:15:00,shipping_delivery,international shipping,positive,medium,human,resolved,0.426,1.35,3115,IN,email,
TKT-40686,2026-03-04 13:22:00,product_information,extended warranty options,neutral,low,ai,resolved,0.947,1.38,3744,IN,email,
TKT-40717,2026-03-04 13:49:00,product_information,stock availability,neutral,high,ai,resolved,0.725,2.44,1285,IN,chat,down
TKT-40715,2026-03-04 13:57:00,return_refund_request,wrong item received,neutral,low,human,resolved,0.451,1.55,2669,IN,chat,
TKT-40691,2026-03-04 14:07:00,shipping_delivery,international shipping,neutral,low,ai,resolved,0.895,1.28,2841,IN,chat,up
TKT-40722,2026-03-04 14:24:00,return_refund_request,exchange request,neutral,low,human,resolved,0.437,1.73,3934,IN,chat,up
TKT-40737,2026-03-04 14:27:00,order_tracking,where is my order,negative,low,ai,resolved,0.755,2.16,3271,IN,chat,
TKT-40693,2026-03-04 14:33:00,account_management,email change,neutral,high,human,resolved,0.685,2.36,2799,IN,email,
TKT-40685,2026-03-04 14:59:00,shipping_delivery,international shipping,positive,low,ai,resolved,0.726,1.75,2405,IN,chat,down
TKT-40711,2026-03-04 15:37:00,order_tracking,tracking not updating,neutral,low,human,resolved,0.609,1.72,2513,IN,chat,
TKT-40695,2026-03-04 15:46:00,technical_support,overheating,neutral,low,human,resolved,0.546,1.27,1322,IN,chat,
TKT-40718,2026-03-04 15:52:00,order_tracking,where is my order,negative,high,ai,resolved,0.857,2.07,4046,IN,chat,up
TKT-40730,2026-03-04 15:59:00,product_information,specifications,neutral,low,human,resolved,0.421,2.53,3067,IN,email,
TKT-40694,2026-03-04 16:08:00,product_information,stock availability,positive,low,ai,resolved,0.984,1.69,1939,IN,phone,up
TKT-40733,2026-03-04 16:16:00,product_information,model comparison,neutral,low,ai,resolved,0.99,1.5,3559,IN,email,up
TKT-40704,2026-03-04 16:29:00,order_tracking,delayed shipment,neutral,medium,ai,resolved,0.828,1.94,2051,IN,chat,
TKT-40725,2026-03-04 16:38:00,return_refund_request,wrong item received,neutral,medium,human,resolved,0.353,1.76,1804,IN,email,up
TKT-40688,2026-03-04 16:42:00,product_information,specifications,neutral,low,human,resolved,0.312,2.32,1731,IN,chat,
TKT-40680,2026-03-04 16:53:00,return_refund_request,damaged on arrival,positive,medium,human,resolved,0.425,2.12,3033,IN,chat,
TKT-40720,2026-03-04 17:19:00,return_policy_question,bulk order returns,neutral,low,ai,resolved,0.817,1.0,2347,EU,chat,
TKT-40721,2026-03-04 17:19:00,technical_support,overheating,negative,high,human,resolved,0.431,2.21,3926,IN,email,
TKT-40708,2026-03-04 17:21:00,product_information,extended warranty options,neutral,low,ai,resolved,0.828,1.41,985,IN,phone,down
TKT-40712,2026-03-04 17:29:00,product_information,compatibility,neutral,low,ai,resolved,0.73,1.26,1336,IN,chat,up
TKT-40681,2026-03-04 17:30:00,return_policy_question,return window,neutral,low,ai,resolved,0.823,0.98,2909,IN,chat,up
TKT-40741,2026-03-04 17:53:00,payment_issue,invoice request,negative,low,ai,resolved,0.905,1.89,2036,IN,chat,down
TKT-40728,2026-03-04 18:02:00,order_tracking,delayed shipment,neutral,medium,ai,open,0.954,1.43,2676,IN,chat,
TKT-40735,2026-03-04 18:07:00,warranty_claim,dead pixels,negative,medium,human,resolved,0.391,1.8,1102,IN,chat,
TKT-40692,2026-03-04 18:10:00,product_information,compatibility,neutral,low,ai,resolved,0.684,1.25,1201,IN,email,
TKT-40740,2026-03-04 18:15:00,payment_issue,emi query,negative,medium,human,open,0.361,2.01,1703,EU,phone,
TKT-40690,2026-03-04 18:20:00,order_tracking,where is my order,neutral,medium,human,resolved,0.325,1.29,3595,IN,email,down
TKT-40738,2026-03-04 18:35:00,return_policy_question,return shipping cost,positive,medium,human,resolved,0.487,3.65,1129,IN,email,
TKT-40679,2026-03-04 18:37:00,return_refund_request,change of mind return,neutral,low,human,resolved,0.306,0.4,2410,EU,chat,up
TKT-40710,2026-03-04 18:38:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.969,1.27,3484,IN,chat,up
TKT-40709,2026-03-04 18:44:00,return_policy_question,return window,neutral,low,ai,resolved,0.749,1.35,2311,EU,email,
TKT-40736,2026-03-04 18:48:00,technical_support,boot failure,neutral,medium,ai,resolved,0.538,1.41,3423,IN,email,up
TKT-40701,2026-03-04 18:57:00,return_refund_request,damaged on arrival,negative,high,human,resolved,0.598,3.98,1774,IN,chat,
TKT-40739,2026-03-04 20:01:00,payment_issue,double charge,neutral,low,ai,resolved,0.883,1.49,4189,IN,chat,
TKT-40702,2026-03-04 20:06:00,return_refund_request,wrong item received,negative,medium,ai,resolved,0.76,1.18,1965,IN,email,
TKT-40699,2026-03-04 20:55:00,technical_support,will not power on,negative,high,ai,resolved,0.99,2.87,3410,IN,chat,
TKT-40755,2026-03-05 09:07:00,shipping_delivery,delivery timeline,negative,high,ai,resolved,0.904,1.51,2584,IN,chat,
TKT-40762,2026-03-05 09:11:00,product_information,model comparison,negative,high,ai,resolved,0.765,1.2,1562,IN,email,
TKT-40776,2026-03-05 09:35:00,order_tracking,delivery attempt failed,negative,medium,human,resolved,0.353,3.0,3846,IN,chat,
TKT-40767,2026-03-05 09:47:00,return_policy_question,restocking fee,neutral,high,ai,resolved,0.842,1.76,1487,IN,chat,up
TKT-40785,2026-03-05 09:53:00,return_policy_question,restocking fee,neutral,low,ai,resolved,0.886,1.32,3045,IN,chat,
TKT-40746,2026-03-05 10:05:00,return_refund_request,damaged on arrival,negative,high,ai,resolved,0.85,1.84,1098,IN,chat,
TKT-40779,2026-03-05 10:10:00,return_refund_request,exchange request,negative,medium,human,resolved,0.246,1.33,2734,IN,email,up
TKT-40811,2026-03-05 10:50:00,order_tracking,tracking not updating,negative,low,ai,resolved,0.757,1.12,2562,IN,chat,up
TKT-40784,2026-03-05 10:57:00,shipping_delivery,white glove scheduling,neutral,low,ai,resolved,0.793,1.74,3652,EU,phone,
TKT-40783,2026-03-05 11:03:00,payment_issue,invoice request,negative,high,human,resolved,0.575,2.37,3448,IN,chat,up
TKT-40782,2026-03-05 11:08:00,product_information,extended warranty options,neutral,medium,ai,resolved,0.953,1.7,1187,EU,email,up
TKT-40801,2026-03-05 11:08:00,shipping_delivery,white glove scheduling,neutral,high,ai,resolved,0.591,2.27,3813,IN,chat,up
TKT-40770,2026-03-05 11:09:00,payment_issue,emi query,neutral,medium,human,resolved,0.562,0.85,1099,IN,email,
TKT-40809,2026-03-05 11:11:00,account_management,email change,negative,medium,human,resolved,0.512,1.81,1006,IN,chat,up
TKT-40813,2026-03-05 11:18:00,shipping_delivery,address change,neutral,low,ai,resolved,0.821,1.22,2459,EU,chat,down
TKT-40754,2026-03-05 11:28:00,account_management,account deletion,neutral,medium,human,resolved,0.42,2.13,2841,IN,chat,up
TKT-40810,2026-03-05 11:28:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.692,1.96,3598,IN,email,
TKT-40774,2026-03-05 11:41:00,return_policy_question,bulk order returns,negative,high,ai,resolved,0.854,2.06,3949,IN,chat,up
TKT-40791,2026-03-05 11:45:00,technical_support,boot failure,neutral,medium,ai,resolved,0.822,0.43,1052,IN,email,
TKT-40814,2026-03-05 11:47:00,warranty_claim,screen fault,neutral,medium,ai,resolved,0.989,0.89,1130,EU,email,
TKT-40749,2026-03-05 11:48:00,order_tracking,marked delivered not received,negative,low,ai,resolved,0.99,1.86,3233,IN,chat,
TKT-40799,2026-03-05 11:56:00,product_information,extended warranty options,neutral,high,ai,open,0.774,1.02,2744,IN,phone,up
TKT-40789,2026-03-05 12:12:00,return_refund_request,wrong item received,negative,medium,ai,resolved,0.77,2.84,3227,IN,chat,
TKT-40808,2026-03-05 12:20:00,warranty_claim,keyboard failure,negative,medium,ai,resolved,0.99,1.41,4061,IN,chat,
TKT-40788,2026-03-05 12:27:00,return_policy_question,bulk order returns,neutral,low,ai,resolved,0.89,1.71,1823,IN,chat,
TKT-40771,2026-03-05 12:29:00,shipping_delivery,international shipping,positive,low,ai,resolved,0.81,1.47,955,EU,phone,
TKT-40773,2026-03-05 12:34:00,order_tracking,delivery attempt failed,positive,low,ai,resolved,0.99,0.63,3379,IN,chat,up
TKT-40797,2026-03-05 12:36:00,product_information,stock availability,positive,medium,ai,resolved,0.85,1.38,2899,IN,email,
TKT-40747,2026-03-05 12:41:00,shipping_delivery,shipping cost,positive,low,ai,resolved,0.886,1.87,3141,IN,chat,up
TKT-40760,2026-03-05 12:46:00,complaint,repeated contact,negative,low,human,resolved,0.429,2.41,1258,IN,chat,down
TKT-40787,2026-03-05 12:48:00,payment_issue,refund not received,neutral,high,ai,resolved,0.733,1.5,2801,IN,chat,
TKT-40766,2026-03-05 12:51:00,product_information,model comparison,negative,medium,human,resolved,0.479,2.44,2991,EU,chat,down
TKT-40802,2026-03-05 13:05:00,return_refund_request,exchange request,neutral,high,human,resolved,0.224,1.78,4086,IN,chat,
TKT-40786,2026-03-05 13:09:00,return_policy_question,return window,neutral,low,ai,resolved,0.956,1.54,3145,IN,chat,
TKT-40748,2026-03-05 13:09:00,return_refund_request,damaged on arrival,neutral,medium,human,resolved,0.307,3.37,2970,IN,email,
TKT-40775,2026-03-05 13:23:00,shipping_delivery,address change,negative,high,ai,resolved,0.697,1.9,4025,IN,email,down
TKT-40750,2026-03-05 13:55:00,return_refund_request,wrong item received,neutral,low,ai,resolved,0.936,2.38,1352,IN,chat,
TKT-40792,2026-03-05 14:10:00,product_information,extended warranty options,neutral,low,ai,resolved,0.99,0.93,2695,IN,chat,
TKT-40790,2026-03-05 14:12:00,order_tracking,delivery attempt failed,neutral,medium,ai,resolved,0.748,1.79,3168,IN,chat,up
TKT-40794,2026-03-05 14:12:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.938,1.47,3877,IN,email,up
TKT-40761,2026-03-05 14:17:00,return_policy_question,restocking fee,neutral,low,ai,resolved,0.737,1.83,1116,IN,phone,
